Nom;Liste des attributs;Identifiant produit;ean13;Nom catégorie par défaut;wholesale_price;Prix de vente HT;Prix de vente TTC avant remises;Montant de la remise;Prix barré TTC;Prix de vente TTC final;;Identifiant déclinaison;ean13 décl.;Référence déclinaison;Impact sur prix de vente (HT/TTC suivant PS version);Impact sur prix de vente TTC
PORTE CLEF BRELOQUES COULEUR;ROUGE;858;;PORTE CLEF & BRACELET;3,800000;6,666667;8,00;;8,00;8,00;;2779;2016234856359;;;
PORTE CLEF BRELOQUES COULEUR;BLEU;859;;PORTE CLEF & BRACELET;3,800000;6,666667;8,00;;8,00;8,00;;2778;2024389327471;;;
PORTE CLEF BRELOQUES TROPEZ LETTRE;;860;2084128123917;PORTE CLEF & BRACELET;3,800000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF CENDRIER;;861;2054851267967;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF COEUR METAL MOVE CANNES;BLEU;862;2003571699527;PORTE CLEF & BRACELET;3,600000;8,333333;10,00;;10,00;10,00;;2853;1234568911280;;;
PORTE CLEF COEUR METAL MOVE CANNES;ROSE;863;2003571699527;PORTE CLEF & BRACELET;3,600000;8,333333;10,00;;10,00;10,00;;2852;173258714217;;;
PORTE CLEF COEUR METAL MOVE CANNES;MAUVE;864;2003571699527;PORTE CLEF & BRACELET;3,600000;8,333333;10,00;;10,00;10,00;;2851;1295873465219;;;
PORTE CLEF COEUR PERLE;MAUVE;865;;PORTE CLEF & BRACELET;3,800000;8,333333;10,00;;10,00;10,00;;2009;2063231428195;;;
PORTE CLEF COEUR PERLE;JAUNE;866;;PORTE CLEF & BRACELET;3,800000;8,333333;10,00;;10,00;10,00;;2008;2037602074137;;;
PORTE CLEF COEUR PERLE;MARRON;867;;PORTE CLEF & BRACELET;3,800000;8,333333;10,00;;10,00;10,00;;2011;2039210676994;;;
PORTE CLEF COEUR PERLE;ORANGE;868;;PORTE CLEF & BRACELET;3,800000;8,333333;10,00;;10,00;10,00;;2010;2002288691244;;;
PORTE CLEF COEUR PERLE;ROSE;869;;PORTE CLEF & BRACELET;3,800000;8,333333;10,00;;10,00;10,00;;2012;2002238126659;;;
PORTE CLEF COINS CADDY;;870;2043103364578;PORTE CLEF & BRACELET;3,500000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF COQUILLAGE;;871;2069977630892;PORTE CLEF & BRACELET;3,300000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF COULISSANT CANNES;;872;8435124522503;PORTE CLEF & BRACELET;1,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF COULISSANT MONACO;;873;8435124522510;PORTE CLEF & BRACELET;1,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF COULISSANT PARIS;;874;8435124522527;PORTE CLEF & BRACELET;1,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF COULISSANT PORT GRIMAUD;;875;8435124522534;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF COULISSANT SAINT TROPEZ;;876;8435124520288;PORTE CLEF & BRACELET;1,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF CRABE;;877;2041842836936;PORTE CLEF & BRACELET;2,450000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF CUBE MAXIME;;878;2025354252804;PORTE CLEF & BRACELET;1,600000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF CUBE TROPEZ;;879;2053216912368;PORTE CLEF & BRACELET;1,300000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF DOUBLE CUBE TROPEZ;;880;2010814277794;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF ETUI ;;881;2020398976679;PORTE CLEF & BRACELET;0,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF FANTAISIE;;882;2029948627627;BRADERIE;1,000000;4,166667;5,00;;5,00;5,00;;;;;;
PORTE CLEF FLEUR VIP;;883;2041593004400;PORTE CLEF & BRACELET;4,200000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF FLOTTEUR BLEU LIEGE;;884;2046422614867;PORTE CLEF & BRACELET;2,150000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF FLOTTEUR ROSE LIEGE;;885;2059048168850;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF FLOTTEUR ROUGE LIEGE;;886;2009556311521;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF FLOTTEUR TURQUOISE LIEGE;;887;2000902729076;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF GOLF;ORANGE;888;;PORTE CLEF & BRACELET;2,950000;6,666667;8,00;;8,00;8,00;;3124;;;;
PORTE CLEF GOLF;BLEU;889;;PORTE CLEF & BRACELET;2,950000;6,666667;8,00;;8,00;8,00;;3092;;;;
PORTE CLEF GOLF;ROUGE;890;;PORTE CLEF & BRACELET;2,950000;6,666667;8,00;;8,00;8,00;;3091;;;;
PORTE CLEF GOLF;OR;891;;PORTE CLEF & BRACELET;2,950000;6,666667;8,00;;8,00;8,00;;3125;;;;
PORTE CLEF GOUVERNAIL ARGENT;;892;2097988810668;PORTE CLEF & BRACELET;3,300000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF GOUVERNAIL NEW;;893;252856428518;PORTE CLEF & BRACELET;2,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF GOUVERNAIL OR;;894;2021613080492;PORTE CLEF & BRACELET;3,300000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF HARIBO;ROUGE;895;;PORTE CLEF & BRACELET;2,950000;5,000000;6,00;;6,00;6,00;;3153;2032833485318;;;
PORTE CLEF HARIBO;ROSE;896;;PORTE CLEF & BRACELET;2,950000;5,000000;6,00;;6,00;6,00;;3152;2032426160271;;;
PORTE CLEF LETTRE;;897;2019607191880;PORTE CLEF & BRACELET;4,900000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF LOVE TROPEZ MISTRAL;;898;;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF MAGNET PG DECAPSULEUR;;899;8435124520325;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF MIROIR;;900;2001087692513;PORTE CLEF & BRACELET;3,600000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF MOUSQUETON;;901;2010485258078;PORTE CLEF & BRACELET;2,180000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF MULTI BEIGE;;902;2089937949338;PORTE CLEF & BRACELET;2,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF MULTI BLEU;;903;2056228003673;PORTE CLEF & BRACELET;2,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF MULTI ROSE;;904;2090929270460;PORTE CLEF & BRACELET;2,000000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NECKLACE BLEU MAXIME;;905;2042407768396;PORTE CLEF & BRACELET;1,650000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF NECKLACE CANNES;;906;4016789012345;PORTE CLEF & BRACELET;1,650000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF NECKLACE RED TROPEZ;;907;2053055930165;PORTE CLEF & BRACELET;1,650000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF NEOPRENE GENDARME;;908;;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NEOPRENE MAXIME;;909;316886927615;PORTE CLEF & BRACELET;2,250000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIKE BLEU;;910;2000959726264;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIKE JAUNE;;911;2061735930985;PORTE CLEF & BRACELET;1,200000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIKE ROSE;;912;2080588343803;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIVEAU BLEU;;913;2031476829602;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIVEAU JAUNE;;914;2036353596721;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF NIVEAU ROUGE;;915;2003571699527;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF OURSON METAL;;916;2009485924632;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF OURSON METAL;;917;;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF OUVRE BT BOIS;;918;2031940488199;PORTE CLEF & BRACELET;4,650000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF PAILLETTE COEUR;;919;2086425554722;PORTE CLEF & BRACELET;2,450000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF PANNEAU MAXIME;;920;2099834531864;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF PANNEAU TROPEZ;;921;2059206844008;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF PELUCHE;;922;2024176754077;PORTE CLEF & BRACELET;8,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF PIERRE PORTE BONHEUR TROPEZ;;923;2094960758253;PORTE CLEF & BRACELET;2,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF PIEUVRE;;924;2073162125148;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF PLAQUE VILLAGE;;925;2046460768393;PORTE CLEF & BRACELET;3,990000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF POMPON;;926;2024790806671;PORTE CLEF & BRACELET;0,300000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF PORT GRIMAUD METAL;;927;2075274140132;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF ROND CANNES;;928;4012345678901;PORTE CLEF & BRACELET;2,300000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF ROND CLEAR BST;;929;2074127940127;PORTE CLEF & BRACELET;1,500000;3,750000;4,50;;4,50;4,50;;;;;;
PORTE CLEF ROND NUANCE BEIGE;;930;2057767353854;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF ROND VICHY;;931;2043885603575;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN BEIGE;;932;2075532426572;PORTE CLEF & BRACELET;2,450000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN JAUNE;;933;2070122728463;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN ORANGE;;934;2037949360689;PORTE CLEF & BRACELET;2,450000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN PANNEAU CANNES;;935;2081794221848;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN PANNEAU CAVALAIRE;;936;2081794221848;PORTE CLEF & BRACELET;2,450000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN PANNEAU MAXIME;;937;2026363883874;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN PANNEAU TROPEZ;;938;039673548335;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN ROUGE LATITUDE TROPEZ;;939;;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBAN VICHY;;940;2066756067931;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF RUBIK 4;;941;2026318750275;PORTE CLEF & BRACELET;4,050000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF RUBIK 5;;942;2083380160814;PORTE CLEF & BRACELET;4,050000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF RUBIK BB;;943;2087479985678;PORTE CLEF & BRACELET;4,050000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF RUBIK JOHNY;;944;2071590058786;PORTE CLEF & BRACELET;4,050000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF SCOOTER;;945;2041438598057;PORTE CLEF & BRACELET;1,780000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF SHARK OUVRE BT;;946;2033509201737;PORTE CLEF & BRACELET;0,680000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE CLEF TROPEZIENNE ARGENT;;947;2087740902113;PORTE CLEF & BRACELET;6,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF TROPEZIENNE BEIGE;;948;2013782052059;PORTE CLEF & BRACELET;6,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF TROPEZIENNE BLEUE;;949;2009414246293;PORTE CLEF & BRACELET;6,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF TROPEZIENNE JAUNE;;950;2029008874862;PORTE CLEF & BRACELET;6,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF TROPEZIENNE OR;;951;285076870607;PORTE CLEF & BRACELET;6,500000;8,333333;10,00;;10,00;10,00;;;;;;
PORTE CLEF VICHY COEUR;;952;2001014406770;PORTE CLEF & BRACELET;2,950000;6,666667;8,00;;8,00;8,00;;;;;;
PORTE CLEF VOILIER;;953;2091293732387;PORTE CLEF & BRACELET;1,400000;5,000000;6,00;;6,00;6,00;;;;;;
PORTE MONNAIE BLEU;;954;2026720227525;BRADERIE;1,000000;2,500000;3,00;;3,00;3,00;;;;;;
PORTE SAC AUBERGE DES MAURES;;955;;ART DE LA TABLE;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
PRESSE CITRON;;956;2015365169338;ART DE LA TABLE;1,900000;5,000000;6,00;;6,00;6,00;;;;;;
PROTEGE PASSEPORT BLEU;;957;2087167071034;BRADERIE;2,000000;2,500000;3,00;;3,00;3,00;;;;;;
PUZZLE SAINT TROPEZ;;958;2085509231429;BRADERIE;6,000000;8,333333;10,00;;10,00;10,00;;;;;;
RECHARGE COMPTE CLENT;;959;2066466846987;Accueil;;100,000000;100,00;;100,00;100,00;;3041;;;;
REGLE SHOT;;960;2023633771633;VERRE;10,090000;16,666667;20,00;;20,00;20,00;;;;;;
ROULEAU CB;;961;2072589798942;CONSOMABLE INTERNE BOUTIQUE;1,500000;0,100000;0,12;;0,12;0,12;;;;;;
ROULEAU FLEURISTE GRAND 80;;962;2040666542993;CONSOMABLE INTERNE BOUTIQUE;23,390000;23,390000;28,07;;28,07;28,07;;;;;;
ROULEAU FLEURISTE PETIT 50;;963;2044661456958;CONSOMABLE INTERNE BOUTIQUE;23,390000;17,990000;21,59;;21,59;21,59;;;;;;
ROULEAU PAPIER KDO 2024;;964;2058801275163;CONSOMABLE INTERNE BOUTIQUE;0,166900;0,000000;;;;0,00;;;;;;
ROULEAUX IMPRIMANTE;;965;2029788394314;CONSOMABLE INTERNE BOUTIQUE;0,349000;0,000000;;;;0,00;;;;;;
ROULEAUX IMPRIMANTE 80;;966;2029788394314;CONSOMABLE INTERNE BOUTIQUE;0,349000;1,666667;2,00;;2,00;2,00;;;;;;
RUBIK TROPEZ;;967;2050996478268;BRADERIE;4,050000;8,333333;10,00;;10,00;10,00;;;;;;
SAC  EPONGE TERACCOTA;;968;;SAC;13,340000;32,500000;39,00;;39,00;39,00;;;;;;
SAC A DOS BLONDE;;969;;SAC;1,000000;4,166666;5,00;;5,00;5,00;;;;;;
SAC A LANGER BEIGE;;970;2086929369228;SAC;8,500000;16,583333;19,90;;19,90;19,90;;;;;;
SAC BIG NAVY BLEU;;971;2066202668682;SAC;9,000000;12,500000;15,00;;15,00;15,00;;;;;;
SAC BLEU PLAGE;;972;2004968854864;SAC;25,870000;41,583333;49,90;;49,90;49,90;;;;;;
SAC CABAS ARC EN CIEL;;973;2061478328544;SAC;15,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC CABAS BLONDE;;974;;SAC;15,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC CABAS EPONGE BEIGE;;975;2026354653547;SAC;15,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC CABAS EPONGE BLANC KASSARIA;;976;;SAC;15,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC CABAS EPONGE BLEU KASSARIA;;977;;SAC;15,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC CABAS TROPEZ BEIGE 2024;;978;4287139878670;SAC;19,900000;40,833333;49,00;;49,00;49,00;;;;;;
SAC CALA;;979;2058164698753;SAC;12,500000;37,416667;44,90;;44,90;44,90;;;;;;
SAC CANVA;;980;2006585828419;SAC;15,930000;37,416667;44,90;;44,90;44,90;;;;;;
SAC CANVA 2024;;981;4304296255905;SAC;21,900000;49,166667;59,00;;59,00;59,00;;;;;;
SAC CORDE BLEUE;;982;2077930317810;SAC;8,190000;20,833333;25,00;;25,00;25,00;;;;;;
SAC CORDE ROSE;;983;2047139035396;SAC;8,400000;20,833333;25,00;;25,00;25,00;;;;;;
SAC COURSE BLANC;;984;2022001172102;SAC;1,780000;1,666667;2,00;;2,00;2,00;;;;;;
SAC COURSE NOIR;;985;2097053224826;SAC;1,780000;1,666667;2,00;;2,00;2,00;;;;;;
SAC EN JUTE B;;986;2094423983802;SAC;8,000000;12,500000;15,00;;15,00;15,00;;;;;;
SAC FERRET BEIGE;;987;2053642246938;SAC;4,000000;8,333333;10,00;;10,00;10,00;;;;;;
SAC FERRET BLONDE;;988;2062125511210;SAC;10,000000;24,916667;29,90;;29,90;29,90;;;;;;
SAC FERRET NOIR;;989;2041783765722;SAC;10,000000;24,916667;29,90;;29,90;29,90;;;;;;
SAC FERRET VICHY;;990;2071009549690;SAC;10,000000;8,333333;10,00;;10,00;10,00;;;;;;
SAC GRAND TROPEZ BEIGE;;991;2071086650746;SAC;9,500000;37,416667;44,90;;44,90;44,90;;;;;;
SAC GRAND TROPEZ BEIGE BLONDE;;992;;SAC;9,500000;37,500000;45,00;;45,00;45,00;;;;;;
SAC JEAN BEIGE PAN DEI;;993;2010498254340;SAC;25,950000;49,166667;59,00;;59,00;59,00;;;;;;
SAC KDO GEANT BLEU;;994;2020720133534;EMBALLAGE;1,950000;2,500000;3,00;;3,00;3,00;;;;;;
SAC KDO GRAND ROSE;;995;2047045926597;EMBALLAGE;1,200000;1,666667;2,00;;2,00;2,00;;;;;;
SAC KDO MOYEN BLEU;;996;2035717383878;EMBALLAGE;0,960000;1,250000;1,50;;1,50;1,50;;;;;;
SAC KDO MOYEN ROSE;;997;2034903097551;EMBALLAGE;0,960000;1,250000;1,50;;1,50;1,50;;;;;;
SAC KDO PETIT ROSE;;998;2088390380528;EMBALLAGE;0,500000;0,833333;1,00;;1,00;1,00;;;;;;
SAC KDO PETITE POCHETTE;;999;2045668138403;EMBALLAGE;0,250000;0,250000;0,30;;0,30;0,30;;2238;;;;
SAC KDO VIP GEANT;;1000;2097938822406;EMBALLAGE;2,380000;2,500000;3,00;;3,00;3,00;;;;;;
SAC KDO VIP GRAND;;1001;2038860409143;EMBALLAGE;1,820000;2,083333;2,50;;2,50;2,50;;;;;;
SAC KDO VIP PETIT MEDIUM;;1002;2023408603176;EMBALLAGE;1,760000;2,083333;2,50;;2,50;2,50;;;;;;
SAC KRAFT 35X14X36;;1003;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,000000;;;;0,00;;;;;;
SAC KRAFT VIN 1 OU 2  BT;;1004;2079999492972;CONSOMABLE INTERNE BOUTIQUE;0,104900;0,104900;0,13;;0,13;0,13;;;;;;
SAC LETTRE ST;;1005;;SAC;25,950000;54,166667;65,00;;65,00;65,00;;;;;;
SAC MOYEN TROPEZ BEIGE;;1006;2094208584828;SAC;9,500000;24,166667;29,00;;29,00;29,00;;;;;;
SAC MOYEN TROPEZ BEIGE BLONDE;;1007;;SAC;9,500000;32,500000;39,00;;39,00;39,00;;;;;;
SAC PANIER GRASS;;1008;4470565315875;SAC;19,500000;40,833333;49,00;;49,00;49,00;;;;;;
SAC PLAGE BLONDE BLEU;;1009;2069930353332;SAC;15,000000;49,166667;59,00;;59,00;59,00;;;;;;
SAC PLASTIQUE 20X10X40 TAILLE XS B;;1010;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE 26X12X45 TAILLE S B;;1011;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE 35X22X56 TAILLE M;;1012;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE 43X23X60 TAILLE L;;1013;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE ETOILE 30X14X54;;1014;3496213318938;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE ROBE  55X20X90 TAILLE XL;;1015;;CONSOMABLE INTERNE BOUTIQUE;0,100000;0,100000;0,12;;0,12;0,12;;;;;;
SAC PLASTIQUE VIN 1 BT;;1016;2079999492972;CONSOMABLE INTERNE BOUTIQUE;0,104900;0,000000;;;;0,00;;;;;;
SAC PLASTIQUE VIN 2 BT;;1017;2058801275163;CONSOMABLE INTERNE BOUTIQUE;0,166900;0,000000;;;;0,00;;;;;;
SAC POIGNEE KDO GRAND;;1018;2027407891121;EMBALLAGE;1,140000;1,666667;2,00;;2,00;2,00;;;;;;
SAC POIGNEE KDO PETIT MEDIUM;;1019;2044253105844;EMBALLAGE;0,860000;1,250000;1,50;;1,50;1,50;;;;;;
SAC POLOCHON;NOIR;1020;;SAC;12,000000;16,666667;20,00;;20,00;20,00;;2623;2025130426542;;;
SAC POLOCHON;BEIGE;1021;;SAC;12,000000;16,666667;20,00;;20,00;20,00;;2622;2027682007798;;;
SAC POLOCHON;BLEU;1022;;SAC;12,000000;16,666667;20,00;;20,00;20,00;;2624;2093661470693;;;
SAC ST CL;;1023;2092632790761;SAC;22,900000;49,166667;59,00;;59,00;59,00;;;;;;
SAC TOILE JUTE KISSARIA;;1024;2034070484420;SAC;15,000000;40,833333;49,00;;49,00;49,00;;;;;;
SAC TOTE  B;;1025;2078569920105;SAC;3,000000;8,333333;10,00;;10,00;10,00;;;;;;
SAC TOWEL BLEU RAYE;;1026;2094688006568;SAC;13,900000;32,500000;39,00;;39,00;39,00;;;;;;
SAC TOWEL TAUPE RAYE;;1027;2001104572125;SAC;13,900000;32,500000;39,00;;39,00;39,00;;;;;;
SAC TRIO KDO;;1028;2046844115935;EMBALLAGE;0,720000;1,666667;2,00;;2,00;2,00;;;;;;
SAC TRIO OR;;1029;;EMBALLAGE;0,650000;1,666666;2,00;;2,00;2,00;;;;;;
SCOTCH;;1030;;CONSOMABLE INTERNE BOUTIQUE;1,000000;4,166666;5,00;;5,00;5,00;;;;;;
SEAU 1BT VELA CAVALAIRE;;1031;2033964302123;VASQUE ET SEAU;6,630000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA CAVALAIRE + 6 BK CAVALAIRE;;1032;2053123296155;COMPOSITION VASQUE;24,780000;71,666667;86,00;17,000000;86,00;69,00;;;;;;
SEAU 1BT VELA CAVALAIRE + 6 FLUTES CAVALAIRE;;1033;2085501819885;COMPOSITION VASQUE;16,460000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA CAVALAIRE + 6 VN CAVALAIRE;;1034;2085501819885;COMPOSITION VASQUE;16,460000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA FREJUS;;1035;2090667943190;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA ISSAMBRES;;1036;2086356604503;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA LAVANDOU;;1037;2055060746342;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA MAXIME;;1038;2069999958431;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA MAXIME + 6 BK 06 SANS CAVALAIRE;;1039;2095249027756;COMPOSITION VASQUE;24,780000;71,666667;86,00;17,000000;86,00;69,00;;;;;;
SEAU 1BT VELA MAXIME + 6 VN MAXIME;;1040;2063651066311;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA MAXIME + 6 VN VILLAGE 83;;1041;2035404579027;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA PORT GRIMAUD;;1042;2078251304152;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA PORT GRIMAUD + 6 VN PORT GRIMAUD BLANC;;1043;2046937711402;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA PORT GRIMAUD + 6 VN VILLAGE 83;;1044;2043515014122;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA SAINT AYGULF;;1045;2057234807224;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA TROPEZ;;1046;2059368907979;VASQUE ET SEAU;7,820000;29,166667;35,00;;35,00;35,00;;;;;;
SEAU 1BT VELA TROPEZ + 6 BK TROPEZ;;1047;2090827626239;COMPOSITION VASQUE;24,780000;71,666667;86,00;17,000000;86,00;69,00;;;;;;
SEAU 1BT VELA TROPEZ + 6 VN TROPEZ;;1048;2093819555883;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA TROPEZ + 6 VN VILLAGE 06;;1049;2093921912109;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA TROPEZ + 6 VN VILLAGE 83;;1050;2090216616070;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 1BT VELA TRZ + 6 FLUTES TROPEZ ;;1051;2044425735077;COMPOSITION VASQUE;17,960000;61,666667;74,00;19,000000;74,00;55,00;;;;;;
SEAU 2 BT VELA CLEAR + 6 BALLONS PIEDS COULEUR;;1052;2044006799191;COMPOSITION VASQUE;27,900000;82,500000;99,00;20,000000;99,00;79,00;;;;;;
SEAU 2BT VELA  + 6 BK TROPEZ;;1053;2072918313976;COMPOSITION VASQUE;25,800000;75,000000;90,00;21,000000;90,00;69,00;;;;;;
SEAU 2BT VELA  + 6 BK VILLAGE 83;;1054;2058867085546;COMPOSITION VASQUE;25,800000;75,000000;90,00;21,000000;90,00;69,00;;;;;;
